"study_id","study_type","author_id","first_name","last_name","author_order","n_authors"
"ee.12","r","author.409","Gidi","Nave",3,3
"ee.13","r","author.407","Colin","Camerer",1,3
"ee.13","r","author.408","Taisuke","Imai",2,3
"ee.13","r","author.409","Gidi","Nave",3,3
"ee.14","r","author.407","Colin","Camerer",1,3
"ee.14","r","author.408","Taisuke","Imai",2,3
"ee.14","r","author.409","Gidi","Nave",3,3
"ee.15","r","author.410","Adam","Altmejd",1,5
"ee.15","r","author.411","Emma","Heikensten",3,5
"ee.15","r","author.412","Siri","Isaksson",4,5
"ee.15","r","author.413","Magnus","Johannesson",5,5
"ee.15","r","author.86","Anna","Dreber",2,5
"ee.16","r","author.412","Siri","Isaksson",2,3
"ee.16","r","author.413","Magnus","Johannesson",3,3
"ee.16","r","author.86","Anna","Dreber",1,3
"ee.17","r","author.166","Jürgen","Huber",2,4
"ee.17","r","author.199","Michael","Kirchler",3,4
"ee.17","r","author.405","Felix","Holzmeister",1,4
"ee.17","r","author.406","Michael","Razen",4,4
"ee.18","r","author.410","Adam","Altmejd",1,4
"ee.18","r","author.411","Emma","Heikensten",3,4
"ee.18","r","author.413","Magnus","Johannesson",4,4
"ee.18","r","author.86","Anna","Dreber",2,4
"ee.2","r","author.414","Teck Hua","Ho",1,2
"ee.2","r","author.415","Hang","Wu",2,2
"ee.3","r","author.166","Jürgen","Huber",2,4
"ee.3","r","author.199","Michael","Kirchler",3,4
"ee.3","r","author.405","Felix","Holzmeister",1,4
"ee.3","r","author.406","Michael","Razen",4,4
"ee.4","r","author.414","Teck Hua","Ho",1,2
"ee.4","r","author.415","Hang","Wu",2,2
"ee.5","r","author.414","Teck Hua","Ho",1,2
"ee.5","r","author.415","Hang","Wu",2,2
"ee.6","r","author.414","Teck Hua","Ho",1,2
"ee.6","r","author.415","Hang","Wu",2,2
"ee.7","r","author.166","Jürgen","Huber",2,4
"ee.7","r","author.199","Michael","Kirchler",3,4
"ee.7","r","author.405","Felix","Holzmeister",1,4
"ee.7","r","author.406","Michael","Razen",4,4
"ee.8","r","author.412","Siri","Isaksson",2,3
"ee.8","r","author.413","Magnus","Johannesson",3,3
"ee.8","r","author.86","Anna","Dreber",1,3
"ee.9","r","author.410","Adam","Altmejd",1,4
"ee.9","r","author.411","Emma","Heikensten",3,4
"ee.9","r","author.413","Magnus","Johannesson",4,4
"ee.9","r","author.86","Anna","Dreber",2,4
"ml1.1","r","author.173","Hans","Ijzerman",,51
"ml1.1","r","author.270","Brian A.","Nosek",,51
"ml1.1","r","author.435","Mark J.","Brandt",,51
"ml1.1","r","author.436","Anna E.","Van'T Veer",,51
"ml1.1","r","author.467","Carmel A.","Levitan",,51
"ml1.1","r","author.474","Jeanine L.","Skorinko",,51
"ml1.1","r","author.489","Jennifer A.","Joy-Gaba",,51
"ml1.1","r","author.499","Fred","Hasselman",,51
"ml1.1","r","author.532","Heather","Barry Kappes",,51
"ml1.1","r","author.55","Jesse J.","Chandler",,51
"ml1.1","r","author.554","Michelangelo","Vianello",,51
"ml1.1","r","author.598","Kate A.","Ratliff",,51
"ml1.1","r","author.599","Elisa Maria","Galliani",,51
"ml1.1","r","author.612","Kathleen","Schmidt",,51
"ml1.1","r","author.614","Aaron L.","Wichman",,51
"ml1.1","r","author.616","Abraham M.","Rutchick",,51
"ml1.1","r","author.634","Anthony J.","Nelson",,51
"ml1.1","r","author.640","Beach","Brooks",,51
"ml1.1","r","author.655","Claudia Chloe","Brumbaugh",,51
"ml1.1","r","author.662","David","Furrow",,51
"ml1.1","r","author.668","Donna","Thompson",,51
"ml1.1","r","author.687","Grant","Packard",,51
"ml1.1","r","author.699","Jaime L.","Kurtz",,51
"ml1.1","r","author.701","James F.","Hovermale",,51
"ml1.1","r","author.704","Jason A.","Nier",,51
"ml1.1","r","author.705","Jeffrey R.","Huntsinger",,51
"ml1.1","r","author.721","Joshua A.","Hicks",,51
"ml1.1","r","author.723","Julie A.","Woodzicka",,51
"ml1.1","r","author.724","Justin","Storbeck",,51
"ml1.1","r","author.733","Konrad","Bocian",,51
"ml1.1","r","author.737","Lacy E.","Krueger",,51
"ml1.1","r","author.740","Leigh Ann","Vaughn",,51
"ml1.1","r","author.744","Lyn M.","Van Swol",,51
"ml1.1","r","author.753","Marek A.","Vranka",,51
"ml1.1","r","author.760","Matthew","Eisner",,51
"ml1.1","r","author.764","Melissa-Sue","John",,51
"ml1.1","r","author.768","Michael J.","Bernstein",,51
"ml1.1","r","author.777","Natalia","Frankowska",,51
"ml1.1","r","author.794","Reginald B.","Adams",,51
"ml1.1","r","author.795","Richard A.","Klein",,51
"ml1.1","r","author.800","Robert W.","Smith",,51
"ml1.1","r","author.802","Robyn K.","Mallett",,51
"ml1.1","r","author.804","Ronaldo","Pilati",,51
"ml1.1","r","author.807","S. Jane","Hunt",,51
"ml1.1","r","author.814","_t_pán","Bahník",,51
"ml1.1","r","author.819","Thierry","Devos",,51
"ml1.1","r","author.823","Troy G.","Steiner",,51
"ml1.1","r","author.827","Wendy L.","Morris",,51
"ml1.1","r","author.832","Winnee","Cheong",,51
"ml1.1","r","author.836","Zeynep","Cemalcilar",,51
"ml1.10","r","author.173","Hans","Ijzerman",,51
"ml1.10","r","author.270","Brian A.","Nosek",,51
"ml1.10","r","author.435","Mark J.","Brandt",,51
"ml1.10","r","author.436","Anna E.","Van'T Veer",,51
"ml1.10","r","author.467","Carmel A.","Levitan",,51
"ml1.10","r","author.474","Jeanine L.","Skorinko",,51
"ml1.10","r","author.489","Jennifer A.","Joy-Gaba",,51
"ml1.10","r","author.499","Fred","Hasselman",,51
"ml1.10","r","author.532","Heather","Barry Kappes",,51
"ml1.10","r","author.55","Jesse J.","Chandler",,51
"ml1.10","r","author.554","Michelangelo","Vianello",,51
"ml1.10","r","author.598","Kate A.","Ratliff",,51
"ml1.10","r","author.599","Elisa Maria","Galliani",,51
"ml1.10","r","author.612","Kathleen","Schmidt",,51
"ml1.10","r","author.614","Aaron L.","Wichman",,51
"ml1.10","r","author.616","Abraham M.","Rutchick",,51
"ml1.10","r","author.634","Anthony J.","Nelson",,51
"ml1.10","r","author.640","Beach","Brooks",,51
"ml1.10","r","author.655","Claudia Chloe","Brumbaugh",,51
"ml1.10","r","author.662","David","Furrow",,51
"ml1.10","r","author.668","Donna","Thompson",,51
"ml1.10","r","author.687","Grant","Packard",,51
"ml1.10","r","author.699","Jaime L.","Kurtz",,51
"ml1.10","r","author.701","James F.","Hovermale",,51
"ml1.10","r","author.704","Jason A.","Nier",,51
"ml1.10","r","author.705","Jeffrey R.","Huntsinger",,51
"ml1.10","r","author.721","Joshua A.","Hicks",,51
"ml1.10","r","author.723","Julie A.","Woodzicka",,51
"ml1.10","r","author.724","Justin","Storbeck",,51
"ml1.10","r","author.733","Konrad","Bocian",,51
"ml1.10","r","author.737","Lacy E.","Krueger",,51
"ml1.10","r","author.740","Leigh Ann","Vaughn",,51
"ml1.10","r","author.744","Lyn M.","Van Swol",,51
"ml1.10","r","author.753","Marek A.","Vranka",,51
"ml1.10","r","author.760","Matthew","Eisner",,51
"ml1.10","r","author.764","Melissa-Sue","John",,51
"ml1.10","r","author.768","Michael J.","Bernstein",,51
"ml1.10","r","author.777","Natalia","Frankowska",,51
"ml1.10","r","author.794","Reginald B.","Adams",,51
"ml1.10","r","author.795","Richard A.","Klein",,51
"ml1.10","r","author.800","Robert W.","Smith",,51
"ml1.10","r","author.802","Robyn K.","Mallett",,51
"ml1.10","r","author.804","Ronaldo","Pilati",,51
"ml1.10","r","author.807","S. Jane","Hunt",,51
"ml1.10","r","author.814","_t_pán","Bahník",,51
"ml1.10","r","author.819","Thierry","Devos",,51
"ml1.10","r","author.823","Troy G.","Steiner",,51
"ml1.10","r","author.827","Wendy L.","Morris",,51
"ml1.10","r","author.832","Winnee","Cheong",,51
"ml1.10","r","author.836","Zeynep","Cemalcilar",,51
"ml1.11","r","author.173","Hans","Ijzerman",,51
"ml1.11","r","author.270","Brian A.","Nosek",,51
"ml1.11","r","author.435","Mark J.","Brandt",,51
"ml1.11","r","author.436","Anna E.","Van'T Veer",,51
"ml1.11","r","author.467","Carmel A.","Levitan",,51
"ml1.11","r","author.474","Jeanine L.","Skorinko",,51
"ml1.11","r","author.489","Jennifer A.","Joy-Gaba",,51
"ml1.11","r","author.499","Fred","Hasselman",,51
"ml1.11","r","author.532","Heather","Barry Kappes",,51
"ml1.11","r","author.55","Jesse J.","Chandler",,51
"ml1.11","r","author.554","Michelangelo","Vianello",,51
"ml1.11","r","author.598","Kate A.","Ratliff",,51
"ml1.11","r","author.599","Elisa Maria","Galliani",,51
"ml1.11","r","author.612","Kathleen","Schmidt",,51
"ml1.11","r","author.614","Aaron L.","Wichman",,51
"ml1.11","r","author.616","Abraham M.","Rutchick",,51
"ml1.11","r","author.634","Anthony J.","Nelson",,51
"ml1.11","r","author.640","Beach","Brooks",,51
"ml1.11","r","author.655","Claudia Chloe","Brumbaugh",,51
"ml1.11","r","author.662","David","Furrow",,51
"ml1.11","r","author.668","Donna","Thompson",,51
"ml1.11","r","author.687","Grant","Packard",,51
"ml1.11","r","author.699","Jaime L.","Kurtz",,51
"ml1.11","r","author.701","James F.","Hovermale",,51
"ml1.11","r","author.704","Jason A.","Nier",,51
"ml1.11","r","author.705","Jeffrey R.","Huntsinger",,51
"ml1.11","r","author.721","Joshua A.","Hicks",,51
"ml1.11","r","author.723","Julie A.","Woodzicka",,51
"ml1.11","r","author.724","Justin","Storbeck",,51
"ml1.11","r","author.733","Konrad","Bocian",,51
"ml1.11","r","author.737","Lacy E.","Krueger",,51
"ml1.11","r","author.740","Leigh Ann","Vaughn",,51
"ml1.11","r","author.744","Lyn M.","Van Swol",,51
"ml1.11","r","author.753","Marek A.","Vranka",,51
"ml1.11","r","author.760","Matthew","Eisner",,51
"ml1.11","r","author.764","Melissa-Sue","John",,51
"ml1.11","r","author.768","Michael J.","Bernstein",,51
"ml1.11","r","author.777","Natalia","Frankowska",,51
"ml1.11","r","author.794","Reginald B.","Adams",,51
"ml1.11","r","author.795","Richard A.","Klein",,51
"ml1.11","r","author.800","Robert W.","Smith",,51
"ml1.11","r","author.802","Robyn K.","Mallett",,51
"ml1.11","r","author.804","Ronaldo","Pilati",,51
"ml1.11","r","author.807","S. Jane","Hunt",,51
"ml1.11","r","author.814","_t_pán","Bahník",,51
"ml1.11","r","author.819","Thierry","Devos",,51
"ml1.11","r","author.823","Troy G.","Steiner",,51
"ml1.11","r","author.827","Wendy L.","Morris",,51
"ml1.11","r","author.832","Winnee","Cheong",,51
"ml1.11","r","author.836","Zeynep","Cemalcilar",,51
"ml1.12","r","author.173","Hans","Ijzerman",,51
"ml1.12","r","author.270","Brian A.","Nosek",,51
"ml1.12","r","author.435","Mark J.","Brandt",,51
"ml1.12","r","author.436","Anna E.","Van'T Veer",,51
"ml1.12","r","author.467","Carmel A.","Levitan",,51
"ml1.12","r","author.474","Jeanine L.","Skorinko",,51
"ml1.12","r","author.489","Jennifer A.","Joy-Gaba",,51
"ml1.12","r","author.499","Fred","Hasselman",,51
"ml1.12","r","author.532","Heather","Barry Kappes",,51
"ml1.12","r","author.55","Jesse J.","Chandler",,51
"ml1.12","r","author.554","Michelangelo","Vianello",,51
"ml1.12","r","author.598","Kate A.","Ratliff",,51
"ml1.12","r","author.599","Elisa Maria","Galliani",,51
"ml1.12","r","author.612","Kathleen","Schmidt",,51
"ml1.12","r","author.614","Aaron L.","Wichman",,51
"ml1.12","r","author.616","Abraham M.","Rutchick",,51
"ml1.12","r","author.634","Anthony J.","Nelson",,51
"ml1.12","r","author.640","Beach","Brooks",,51
"ml1.12","r","author.655","Claudia Chloe","Brumbaugh",,51
"ml1.12","r","author.662","David","Furrow",,51
"ml1.12","r","author.668","Donna","Thompson",,51
"ml1.12","r","author.687","Grant","Packard",,51
"ml1.12","r","author.699","Jaime L.","Kurtz",,51
"ml1.12","r","author.701","James F.","Hovermale",,51
"ml1.12","r","author.704","Jason A.","Nier",,51
"ml1.12","r","author.705","Jeffrey R.","Huntsinger",,51
"ml1.12","r","author.721","Joshua A.","Hicks",,51
"ml1.12","r","author.723","Julie A.","Woodzicka",,51
"ml1.12","r","author.724","Justin","Storbeck",,51
"ml1.12","r","author.733","Konrad","Bocian",,51
"ml1.12","r","author.737","Lacy E.","Krueger",,51
"ml1.12","r","author.740","Leigh Ann","Vaughn",,51
"ml1.12","r","author.744","Lyn M.","Van Swol",,51
"ml1.12","r","author.753","Marek A.","Vranka",,51
"ml1.12","r","author.760","Matthew","Eisner",,51
"ml1.12","r","author.764","Melissa-Sue","John",,51
"ml1.12","r","author.768","Michael J.","Bernstein",,51
"ml1.12","r","author.777","Natalia","Frankowska",,51
"ml1.12","r","author.794","Reginald B.","Adams",,51
"ml1.12","r","author.795","Richard A.","Klein",,51
"ml1.12","r","author.800","Robert W.","Smith",,51
"ml1.12","r","author.802","Robyn K.","Mallett",,51
"ml1.12","r","author.804","Ronaldo","Pilati",,51
"ml1.12","r","author.807","S. Jane","Hunt",,51
"ml1.12","r","author.814","_t_pán","Bahník",,51
"ml1.12","r","author.819","Thierry","Devos",,51
"ml1.12","r","author.823","Troy G.","Steiner",,51
"ml1.12","r","author.827","Wendy L.","Morris",,51
"ml1.12","r","author.832","Winnee","Cheong",,51
"ml1.12","r","author.836","Zeynep","Cemalcilar",,51
"ml1.13","r","author.173","Hans","Ijzerman",,51
"ml1.13","r","author.270","Brian A.","Nosek",,51
"ml1.13","r","author.435","Mark J.","Brandt",,51
"ml1.13","r","author.436","Anna E.","Van'T Veer",,51
"ml1.13","r","author.467","Carmel A.","Levitan",,51
"ml1.13","r","author.474","Jeanine L.","Skorinko",,51
"ml1.13","r","author.489","Jennifer A.","Joy-Gaba",,51
"ml1.13","r","author.499","Fred","Hasselman",,51
"ml1.13","r","author.532","Heather","Barry Kappes",,51
"ml1.13","r","author.55","Jesse J.","Chandler",,51
"ml1.13","r","author.554","Michelangelo","Vianello",,51
"ml1.13","r","author.598","Kate A.","Ratliff",,51
"ml1.13","r","author.599","Elisa Maria","Galliani",,51
"ml1.13","r","author.612","Kathleen","Schmidt",,51
"ml1.13","r","author.614","Aaron L.","Wichman",,51
"ml1.13","r","author.616","Abraham M.","Rutchick",,51
"ml1.13","r","author.634","Anthony J.","Nelson",,51
"ml1.13","r","author.640","Beach","Brooks",,51
"ml1.13","r","author.655","Claudia Chloe","Brumbaugh",,51
"ml1.13","r","author.662","David","Furrow",,51
"ml1.13","r","author.668","Donna","Thompson",,51
"ml1.13","r","author.687","Grant","Packard",,51
"ml1.13","r","author.699","Jaime L.","Kurtz",,51
"ml1.13","r","author.701","James F.","Hovermale",,51
"ml1.13","r","author.704","Jason A.","Nier",,51
"ml1.13","r","author.705","Jeffrey R.","Huntsinger",,51
"ml1.13","r","author.721","Joshua A.","Hicks",,51
"ml1.13","r","author.723","Julie A.","Woodzicka",,51
"ml1.13","r","author.724","Justin","Storbeck",,51
"ml1.13","r","author.733","Konrad","Bocian",,51
"ml1.13","r","author.737","Lacy E.","Krueger",,51
"ml1.13","r","author.740","Leigh Ann","Vaughn",,51
"ml1.13","r","author.744","Lyn M.","Van Swol",,51
"ml1.13","r","author.753","Marek A.","Vranka",,51
"ml1.13","r","author.760","Matthew","Eisner",,51
"ml1.13","r","author.764","Melissa-Sue","John",,51
"ml1.13","r","author.768","Michael J.","Bernstein",,51
"ml1.13","r","author.777","Natalia","Frankowska",,51
"ml1.13","r","author.794","Reginald B.","Adams",,51
"ml1.13","r","author.795","Richard A.","Klein",,51
"ml1.13","r","author.800","Robert W.","Smith",,51
"ml1.13","r","author.802","Robyn K.","Mallett",,51
"ml1.13","r","author.804","Ronaldo","Pilati",,51
"ml1.13","r","author.807","S. Jane","Hunt",,51
"ml1.13","r","author.814","_t_pán","Bahník",,51
"ml1.13","r","author.819","Thierry","Devos",,51
"ml1.13","r","author.823","Troy G.","Steiner",,51
"ml1.13","r","author.827","Wendy L.","Morris",,51
"ml1.13","r","author.832","Winnee","Cheong",,51
"ml1.13","r","author.836","Zeynep","Cemalcilar",,51
"ml1.14","r","author.173","Hans","Ijzerman",,51
"ml1.14","r","author.270","Brian A.","Nosek",,51
"ml1.14","r","author.435","Mark J.","Brandt",,51
"ml1.14","r","author.436","Anna E.","Van'T Veer",,51
"ml1.14","r","author.467","Carmel A.","Levitan",,51
"ml1.14","r","author.474","Jeanine L.","Skorinko",,51
"ml1.14","r","author.489","Jennifer A.","Joy-Gaba",,51
"ml1.14","r","author.499","Fred","Hasselman",,51
"ml1.14","r","author.532","Heather","Barry Kappes",,51
"ml1.14","r","author.55","Jesse J.","Chandler",,51
"ml1.14","r","author.554","Michelangelo","Vianello",,51
"ml1.14","r","author.598","Kate A.","Ratliff",,51
"ml1.14","r","author.599","Elisa Maria","Galliani",,51
"ml1.14","r","author.612","Kathleen","Schmidt",,51
"ml1.14","r","author.614","Aaron L.","Wichman",,51
"ml1.14","r","author.616","Abraham M.","Rutchick",,51
"ml1.14","r","author.634","Anthony J.","Nelson",,51
"ml1.14","r","author.640","Beach","Brooks",,51
"ml1.14","r","author.655","Claudia Chloe","Brumbaugh",,51
"ml1.14","r","author.662","David","Furrow",,51
"ml1.14","r","author.668","Donna","Thompson",,51
"ml1.14","r","author.687","Grant","Packard",,51
"ml1.14","r","author.699","Jaime L.","Kurtz",,51
"ml1.14","r","author.701","James F.","Hovermale",,51
"ml1.14","r","author.704","Jason A.","Nier",,51
"ml1.14","r","author.705","Jeffrey R.","Huntsinger",,51
"ml1.14","r","author.721","Joshua A.","Hicks",,51
"ml1.14","r","author.723","Julie A.","Woodzicka",,51
"ml1.14","r","author.724","Justin","Storbeck",,51
"ml1.14","r","author.733","Konrad","Bocian",,51
"ml1.14","r","author.737","Lacy E.","Krueger",,51
"ml1.14","r","author.740","Leigh Ann","Vaughn",,51
"ml1.14","r","author.744","Lyn M.","Van Swol",,51
"ml1.14","r","author.753","Marek A.","Vranka",,51
"ml1.14","r","author.760","Matthew","Eisner",,51
"ml1.14","r","author.764","Melissa-Sue","John",,51
"ml1.14","r","author.768","Michael J.","Bernstein",,51
"ml1.14","r","author.777","Natalia","Frankowska",,51
"ml1.14","r","author.794","Reginald B.","Adams",,51
"ml1.14","r","author.795","Richard A.","Klein",,51
"ml1.14","r","author.800","Robert W.","Smith",,51
"ml1.14","r","author.802","Robyn K.","Mallett",,51
"ml1.14","r","author.804","Ronaldo","Pilati",,51
"ml1.14","r","author.807","S. Jane","Hunt",,51
"ml1.14","r","author.814","_t_pán","Bahník",,51
"ml1.14","r","author.819","Thierry","Devos",,51
"ml1.14","r","author.823","Troy G.","Steiner",,51
"ml1.14","r","author.827","Wendy L.","Morris",,51
"ml1.14","r","author.832","Winnee","Cheong",,51
"ml1.14","r","author.836","Zeynep","Cemalcilar",,51
"ml1.15","r","author.173","Hans","Ijzerman",,51
"ml1.15","r","author.270","Brian A.","Nosek",,51
"ml1.15","r","author.435","Mark J.","Brandt",,51
"ml1.15","r","author.436","Anna E.","Van'T Veer",,51
"ml1.15","r","author.467","Carmel A.","Levitan",,51
"ml1.15","r","author.474","Jeanine L.","Skorinko",,51
"ml1.15","r","author.489","Jennifer A.","Joy-Gaba",,51
"ml1.15","r","author.499","Fred","Hasselman",,51
"ml1.15","r","author.532","Heather","Barry Kappes",,51
"ml1.15","r","author.55","Jesse J.","Chandler",,51
"ml1.15","r","author.554","Michelangelo","Vianello",,51
"ml1.15","r","author.598","Kate A.","Ratliff",,51
"ml1.15","r","author.599","Elisa Maria","Galliani",,51
"ml1.15","r","author.612","Kathleen","Schmidt",,51
"ml1.15","r","author.614","Aaron L.","Wichman",,51
"ml1.15","r","author.616","Abraham M.","Rutchick",,51
"ml1.15","r","author.634","Anthony J.","Nelson",,51
"ml1.15","r","author.640","Beach","Brooks",,51
"ml1.15","r","author.655","Claudia Chloe","Brumbaugh",,51
"ml1.15","r","author.662","David","Furrow",,51
"ml1.15","r","author.668","Donna","Thompson",,51
"ml1.15","r","author.687","Grant","Packard",,51
"ml1.15","r","author.699","Jaime L.","Kurtz",,51
"ml1.15","r","author.701","James F.","Hovermale",,51
"ml1.15","r","author.704","Jason A.","Nier",,51
"ml1.15","r","author.705","Jeffrey R.","Huntsinger",,51
"ml1.15","r","author.721","Joshua A.","Hicks",,51
"ml1.15","r","author.723","Julie A.","Woodzicka",,51
"ml1.15","r","author.724","Justin","Storbeck",,51
"ml1.15","r","author.733","Konrad","Bocian",,51
"ml1.15","r","author.737","Lacy E.","Krueger",,51
"ml1.15","r","author.740","Leigh Ann","Vaughn",,51
"ml1.15","r","author.744","Lyn M.","Van Swol",,51
"ml1.15","r","author.753","Marek A.","Vranka",,51
"ml1.15","r","author.760","Matthew","Eisner",,51
"ml1.15","r","author.764","Melissa-Sue","John",,51
"ml1.15","r","author.768","Michael J.","Bernstein",,51
"ml1.15","r","author.777","Natalia","Frankowska",,51
"ml1.15","r","author.794","Reginald B.","Adams",,51
"ml1.15","r","author.795","Richard A.","Klein",,51
"ml1.15","r","author.800","Robert W.","Smith",,51
"ml1.15","r","author.802","Robyn K.","Mallett",,51
"ml1.15","r","author.804","Ronaldo","Pilati",,51
"ml1.15","r","author.807","S. Jane","Hunt",,51
"ml1.15","r","author.814","_t_pán","Bahník",,51
"ml1.15","r","author.819","Thierry","Devos",,51
"ml1.15","r","author.823","Troy G.","Steiner",,51
"ml1.15","r","author.827","Wendy L.","Morris",,51
"ml1.15","r","author.832","Winnee","Cheong",,51
"ml1.15","r","author.836","Zeynep","Cemalcilar",,51
"ml1.16","r","author.173","Hans","Ijzerman",,51
"ml1.16","r","author.270","Brian A.","Nosek",,51
"ml1.16","r","author.435","Mark J.","Brandt",,51
