paper_id,target_filename,corpus,action,year,journal,authors,title,doi,doi_url,oa_url,ezproxy_url,best_url,libkey_url,libkey_direct,in_holdings,retracted
p0449,p0449.pdf,forrt,PULL (institutional),2014.0,Journal of Cognitive Neuroscience,"A. Ross Otto, Anya Skatova, Seth Madlon‐Kay et al.",Cognitive Control Predicts Use of Model-based Reinforcement Learning,10.1162/jocn_a_00709,https://doi.org/10.1162/jocn_a_00709,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1162/jocn_a_00709,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1162/jocn_a_00709,https://libkey.io/libraries/1781/10.1162/jocn_a_00709,https://libkey.io/libraries/1781/articles/52630221/full-text-file,True,False
p0450,p0450.pdf,forrt,PULL (institutional),,,,,10.1162/qjec.122.3.1067,https://doi.org/10.1162/qjec.122.3.1067,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1162/qjec.122.3.1067,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1162/qjec.122.3.1067,https://libkey.io/libraries/1781/10.1162/qjec.122.3.1067,https://libkey.io/libraries/1781/articles/28240826/full-text-file,True,False
p0451,p0451.pdf,forrt,PULL (institutional),2006.0,Journal of Cognition and Culture,"Joshua Knobe, Arudra Burra",The Folk Concepts of Intention and Intentional Action: A Cross-Cultural Study,10.1163/156853706776931222,https://doi.org/10.1163/156853706776931222,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1163/156853706776931222,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1163/156853706776931222,https://libkey.io/libraries/1781/10.1163/156853706776931222,,False,False
p0452,p0452.pdf,forrt,PULL (institutional),2006.0,Journal of Cognition and Culture,Shaun Nichols,Folk Intuitions on Free Will,10.1163/156853706776931385,https://doi.org/10.1163/156853706776931385,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1163/156853706776931385,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1163/156853706776931385,https://libkey.io/libraries/1781/10.1163/156853706776931385,,False,False
p0453,p0453.pdf,yang_uzzi,PULL (institutional),1999.0,American Journal of Psychiatry,"J. John Mann, Christine Waternaux, Gretchen L. Haas et al.",Toward a Clinical Model of Suicidal Behavior in Psychiatric Patients,10.1176/ajp.156.2.181,https://doi.org/10.1176/ajp.156.2.181,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1176/ajp.156.2.181,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1176/ajp.156.2.181,https://libkey.io/libraries/1781/10.1176/ajp.156.2.181,https://libkey.io/libraries/1781/articles/531804015/full-text-file,True,False
p0454,p0454.pdf,forrt,PULL (institutional),2019.0,Administrative Science Quarterly,"Roman V. Galperin, Oliver Hahl, Adina D. Sterling et al.",Too Good to Hire? Capability and Inferences about Commitment in Labor Markets,10.1177/0001839219840022,https://doi.org/10.1177/0001839219840022,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0001839219840022,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0001839219840022,https://libkey.io/libraries/1781/10.1177/0001839219840022,,,
p0455,p0455.pdf,forrt,"AUTO (open-access, skip)",2015.0,American Sociological Review,"Timothy L. O’Brien, Shiri Noy","Traditional, Modern, and Post-Secular Perspectives on Science and Religion in the United States",10.1177/0003122414558919,https://doi.org/10.1177/0003122414558919,https://journals.sagepub.com/doi/pdf/10.1177/0003122414558919,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0003122414558919,https://journals.sagepub.com/doi/pdf/10.1177/0003122414558919,https://libkey.io/libraries/1781/10.1177/0003122414558919,,,
p0456,p0456.pdf,forrt,PULL (institutional),2014.0,Comparative Political Studies,"Maria Zakharova, Paul Warwick",The Sources of Valence Judgments,10.1177/0010414013516928,https://doi.org/10.1177/0010414013516928,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0010414013516928,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0010414013516928,https://libkey.io/libraries/1781/10.1177/0010414013516928,https://libkey.io/libraries/1781/articles/49218939/full-text-file,True,False
p0457,p0457.pdf,forrt,PULL (institutional),2017.0,Comparative Political Studies,"Jonathan T. Hiskey, Mason W. Moseley",Severed Linkages: Distorted Accountability in Uneven Regimes,10.1177/0010414017740603,https://doi.org/10.1177/0010414017740603,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0010414017740603,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0010414017740603,https://libkey.io/libraries/1781/10.1177/0010414017740603,https://libkey.io/libraries/1781/articles/164469281/full-text-file,True,False
p0458,p0458.pdf,yang_uzzi,PULL (institutional),1982.0,Journal of Marketing,Gerald J. Gorn,The Effects of Music in Advertising on Choice Behavior: A Classical Conditioning Approach,10.1177/002224298204600109,https://doi.org/10.1177/002224298204600109,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/002224298204600109,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/002224298204600109,https://libkey.io/libraries/1781/10.1177/002224298204600109,,False,False
p0459,p0459.pdf,forrt,PULL (institutional),2019.0,Journal of Marketing Research,Ata Jami,Having Control Over and Above Situations: The Influence of Elevated Viewpoints on Risk Taking,10.1177/0022243718813544,https://doi.org/10.1177/0022243718813544,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0022243718813544,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0022243718813544,https://libkey.io/libraries/1781/10.1177/0022243718813544,https://libkey.io/libraries/1781/articles/269891356/full-text-file,True,False
p0460,p0460.pdf,forrt,PULL (institutional),2020.0,Journal of Marketing Research,"Luca Cian, Chiara Longoni, Aradhna Krishna",Advertising a Desired Change: When Process Simulation Fosters (vs. Hinders) Credibility and Persuasion,10.1177/0022243720904758,https://doi.org/10.1177/0022243720904758,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0022243720904758,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0022243720904758,https://libkey.io/libraries/1781/10.1177/0022243720904758,https://libkey.io/libraries/1781/articles/376969360/full-text-file,True,False
p0461,p0461.pdf,forrt,"AUTO (open-access, skip)",2020.0,Journal of Marketing Research,"Tatiana Sokolova, Satheesh Seenivasan, Manoj Thomas",The Left-Digit Bias: When and Why Are Consumers Penny Wise and Pound Foolish?,10.1177/0022243720932532,https://doi.org/10.1177/0022243720932532,https://journals.sagepub.com/doi/pdf/10.1177/0022243720932532,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0022243720932532,https://journals.sagepub.com/doi/pdf/10.1177/0022243720932532,https://libkey.io/libraries/1781/10.1177/0022243720932532,,,
p0462,p0462.pdf,yang_uzzi,PULL (institutional),1970.0,Journal of Marketing Research,Del I. Hawkins,The Effects of Subliminal Stimulation on Drive Level and Brand Preference,10.1177/002224377000700306,https://doi.org/10.1177/002224377000700306,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/002224377000700306,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/002224377000700306,https://libkey.io/libraries/1781/10.1177/002224377000700306,,False,False
p0463,p0463.pdf,forrt,PULL (institutional),2015.0,Communication Research,"Elmie Nekmat, Karla K. Gower, Shuhua Zhou et al.",Connective-Collective Action on Social Media: Moderated Mediation of Cognitive Elaboration and Perceived Source Credibility on Personalness of Source,10.1177/0093650215609676,https://doi.org/10.1177/0093650215609676,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0093650215609676,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0093650215609676,https://libkey.io/libraries/1781/10.1177/0093650215609676,,,
p0464,p0464.pdf,both,PULL (institutional),2002.0,Personality and Social Psychology Bulletin,"Emily Pronin, Daniel Lin, Lee Ross",The Bias Blind Spot: Perceptions of Bias in Self Versus Others,10.1177/0146167202286008,https://doi.org/10.1177/0146167202286008,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167202286008,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167202286008,https://libkey.io/libraries/1781/10.1177/0146167202286008,https://libkey.io/libraries/1781/articles/5124973/full-text-file,True,False
p0465,p0465.pdf,forrt,PULL (institutional),2007.0,Personality and Social Psychology Bulletin,"William W. Maddux, Adam D. Galinsky, Amy J. C. Cuddy et al.",When Being a Model Minority Is Good . . . and Bad: Realistic Threat Explains Negativity Toward Asian Americans,10.1177/0146167207309195,https://doi.org/10.1177/0146167207309195,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167207309195,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167207309195,https://libkey.io/libraries/1781/10.1177/0146167207309195,https://libkey.io/libraries/1781/articles/5126603/full-text-file,True,False
p0466,p0466.pdf,yang_uzzi,PULL (institutional),2008.0,Personality and Social Psychology Bulletin,"Simone Schnall, Jonathan Haidt, Gerald L. Clore et al.",Disgust as Embodied Moral Judgment,10.1177/0146167208317771,https://doi.org/10.1177/0146167208317771,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167208317771,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167208317771,https://libkey.io/libraries/1781/10.1177/0146167208317771,,,
p0467,p0467.pdf,yang_uzzi,PULL (institutional),2008.0,Personality and Social Psychology Bulletin,"Bertram Gawronski, Eva Walther",The TAR Effect: When the Ones Who Dislike Become the Ones Who Are Disliked,10.1177/0146167208318952,https://doi.org/10.1177/0146167208318952,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167208318952,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167208318952,https://libkey.io/libraries/1781/10.1177/0146167208318952,https://libkey.io/libraries/1781/articles/5126700/full-text-file,True,False
p0468,p0468.pdf,yang_uzzi,PULL (institutional),2010.0,Personality and Social Psychology Bulletin,"B. Keith Payne, Deborah L. Hall, C. Daryl Cameron et al.",A Process Model of Affect Misattribution,10.1177/0146167210383440,https://doi.org/10.1177/0146167210383440,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167210383440,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167210383440,https://libkey.io/libraries/1781/10.1177/0146167210383440,https://libkey.io/libraries/1781/articles/5127077/full-text-file,True,False
p0469,p0469.pdf,both,PULL (institutional),2010.0,Personality and Social Psychology Bulletin,"Jochim Hansen, Michaela Wänke",Truth From Language and Truth From Fit: The Impact of Linguistic Concreteness and Level of Construal on Subjective Truth,10.1177/0146167210386238,https://doi.org/10.1177/0146167210386238,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167210386238,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167210386238,https://libkey.io/libraries/1781/10.1177/0146167210386238,https://libkey.io/libraries/1781/articles/5127091/full-text-file,True,False
p0470,p0470.pdf,forrt,PULL (institutional),2013.0,Personality and Social Psychology Bulletin,"B. Keith Payne, Jazmin L. Brown‐Iannuzzi, Melissa Burkley et al.",Intention Invention and the Affect Misattribution Procedure,10.1177/0146167212475225,https://doi.org/10.1177/0146167212475225,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167212475225,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167212475225,https://libkey.io/libraries/1781/10.1177/0146167212475225,https://libkey.io/libraries/1781/articles/35422280/full-text-file,True,False
p0471,p0471.pdf,forrt,PULL (institutional),2014.0,Personality and Social Psychology Bulletin,"Alyssa S. Fu, Hazel Rose Markus",My Mother and Me,10.1177/0146167214524992,https://doi.org/10.1177/0146167214524992,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167214524992,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167214524992,https://libkey.io/libraries/1781/10.1177/0146167214524992,https://libkey.io/libraries/1781/articles/50018802/full-text-file,True,False
p0472,p0472.pdf,forrt,PULL (institutional),2015.0,Personality and Social Psychology Bulletin,"Jennifer N. Belding, Karen Z. Naufel, Kentaro Fujita",Using High-Level Construal and Perceptions of Changeability to Promote Self-Change Over Self-Protection Motives in Response to Negative Feedback,10.1177/0146167215580776,https://doi.org/10.1177/0146167215580776,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167215580776,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167215580776,https://libkey.io/libraries/1781/10.1177/0146167215580776,https://libkey.io/libraries/1781/articles/54873910/full-text-file,True,False
p0473,p0473.pdf,forrt,PULL (institutional),2015.0,Personality and Social Psychology Bulletin,"Benjamin Y. Cheung, Steven J. Heine",The Double-Edged Sword of Genetic Accounts of Criminality,10.1177/0146167215610520,https://doi.org/10.1177/0146167215610520,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167215610520,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167215610520,https://libkey.io/libraries/1781/10.1177/0146167215610520,https://libkey.io/libraries/1781/articles/56773784/full-text-file,True,False
p0474,p0474.pdf,forrt,PULL (institutional),2021.0,Personality and Social Psychology Bulletin,"Tina Nguyen, Taku Togawa, Abigail A. Scholer et al.",A Cross-Cultural Investigation of Metamotivational Beliefs About Regulatory Focus Task-Motivation Fit,10.1177/01461672211025423,https://doi.org/10.1177/01461672211025423,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/01461672211025423,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/01461672211025423,https://libkey.io/libraries/1781/10.1177/01461672211025423,https://libkey.io/libraries/1781/articles/491365429/full-text-file,True,False
p0475,p0475.pdf,both,PULL (institutional),1995.0,Personality and Social Psychology Bulletin,"Karen E. Jacowitz, Daniel Kahneman",Measures of Anchoring in Estimation Tasks,10.1177/01461672952111004,https://doi.org/10.1177/01461672952111004,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/01461672952111004,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/01461672952111004,https://libkey.io/libraries/1781/10.1177/01461672952111004,https://libkey.io/libraries/1781/articles/5123951/full-text-file,True,False
p0476,p0476.pdf,yang_uzzi,PULL (institutional),1999.0,Personality and Social Psychology Bulletin,"Mark Chen, John A. Bargh",Consequences of Automatic Evaluation: Immediate Behavioral Predispositions to Approach or Avoid the Stimulus,10.1177/0146167299025002007,https://doi.org/10.1177/0146167299025002007,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167299025002007,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0146167299025002007,https://libkey.io/libraries/1781/10.1177/0146167299025002007,https://libkey.io/libraries/1781/articles/5126550/full-text-file,True,False
p0477,p0477.pdf,forrt,PULL (institutional),2001.0,Journal of Language and Social Psychology,"Dagmar Stahlberg, Sabine Sczesny, Friederike Braun",Name Your Favorite Musician,10.1177/0261927x01020004004,https://doi.org/10.1177/0261927x01020004004,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0261927x01020004004,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0261927x01020004004,https://libkey.io/libraries/1781/10.1177/0261927x01020004004,https://libkey.io/libraries/1781/articles/5111336/full-text-file,True,False
p0478,p0478.pdf,forrt,PULL (institutional),2010.0,Second language Research,Jason Rothman,L3 syntactic transfer selectivity and typological determinacy: The typological primacy model,10.1177/0267658310386439,https://doi.org/10.1177/0267658310386439,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0267658310386439,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0267658310386439,https://libkey.io/libraries/1781/10.1177/0267658310386439,https://libkey.io/libraries/1781/articles/5495623/full-text-file,True,False
p0479,p0479.pdf,yang_uzzi,PULL (institutional),2009.0,Psychological Science,"Emily Balcetis, David Dunning",Wishful Seeing,10.1177/0956797609356283,https://doi.org/10.1177/0956797609356283,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797609356283,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797609356283,https://libkey.io/libraries/1781/10.1177/0956797609356283,https://libkey.io/libraries/1781/articles/5320068/full-text-file,True,False
p0480,p0480.pdf,both,PULL (institutional),2010.0,Psychological Science,"X.T. Wang, Robert D. Dvorak",Sweet Future,10.1177/0956797609358096,https://doi.org/10.1177/0956797609358096,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797609358096,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797609358096,https://libkey.io/libraries/1781/10.1177/0956797609358096,https://libkey.io/libraries/1781/articles/5320115/full-text-file,True,False
p0481,p0481.pdf,yang_uzzi,PULL (institutional),2010.0,Psychological Science,"Krishna Savani, Hazel Rose Markus, N. V. Naidu et al.",What Counts as a Choice?,10.1177/0956797609359908,https://doi.org/10.1177/0956797609359908,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797609359908,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797609359908,https://libkey.io/libraries/1781/10.1177/0956797609359908,https://libkey.io/libraries/1781/articles/5320111/full-text-file,True,False
p0482,p0482.pdf,both,PULL (institutional),2010.0,Psychological Science,"Lysann Damisch, Barbara Stoberock, Thomas Mussweiler",Keep Your Fingers Crossed!,10.1177/0956797610372631,https://doi.org/10.1177/0956797610372631,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797610372631,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797610372631,https://libkey.io/libraries/1781/10.1177/0956797610372631,https://libkey.io/libraries/1781/articles/5320235/full-text-file,True,False
p0483,p0483.pdf,yang_uzzi,PULL (institutional),2010.0,Psychological Science,"Edward Vul, Anina N. Rich",Independent Sampling of Features Enables Conscious Perception of Bound Objects,10.1177/0956797610377341,https://doi.org/10.1177/0956797610377341,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797610377341,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797610377341,https://libkey.io/libraries/1781/10.1177/0956797610377341,https://libkey.io/libraries/1781/articles/5320274/full-text-file,True,False
p0484,p0484.pdf,yang_uzzi,PULL (institutional),2010.0,Psychological Science,"Dana R. Carney, Amy J. C. Cuddy, Andy J. Yap",Power Posing,10.1177/0956797610383437,https://doi.org/10.1177/0956797610383437,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797610383437,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797610383437,https://libkey.io/libraries/1781/10.1177/0956797610383437,https://libkey.io/libraries/1781/articles/5320275/full-text-file,True,False
p0485,p0485.pdf,yang_uzzi,PULL (institutional),2010.0,Psychological Science,"Erin Whitchurch, Timothy D. Wilson, Daniel T. Gilbert","“He Loves Me, He Loves Me Not . . . ”",10.1177/0956797610393745,https://doi.org/10.1177/0956797610393745,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797610393745,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797610393745,https://libkey.io/libraries/1781/10.1177/0956797610393745,https://libkey.io/libraries/1781/articles/5320385/full-text-file,True,False
p0486,p0486.pdf,both,PULL (institutional),2010.0,Psychological Science,"William Hart, Dolores Albarracín",Learning About What Others Were Doing,10.1177/0956797610395393,https://doi.org/10.1177/0956797610395393,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797610395393,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797610395393,https://libkey.io/libraries/1781/10.1177/0956797610395393,https://libkey.io/libraries/1781/articles/5320394/full-text-file,True,False
p0487,p0487.pdf,forrt,PULL (institutional),2011.0,Psychological Science,"Timothy F. Brady, George A. Alvarez",Hierarchical Encoding in Visual Working Memory,10.1177/0956797610397956,https://doi.org/10.1177/0956797610397956,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797610397956,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797610397956,https://libkey.io/libraries/1781/10.1177/0956797610397956,https://libkey.io/libraries/1781/articles/5320416/full-text-file,True,False
p0488,p0488.pdf,both,PULL (institutional),2011.0,Psychological Science,"Kendall J. Eskine, Natalie A. Kacinik, Jesse Prinz",A Bad Taste in the Mouth,10.1177/0956797611398497,https://doi.org/10.1177/0956797611398497,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611398497,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611398497,https://libkey.io/libraries/1781/10.1177/0956797611398497,https://libkey.io/libraries/1781/articles/5320422/full-text-file,True,False
p0489,p0489.pdf,both,PULL (institutional),2011.0,Psychological Science,"Erik G. Helzer, David A. Pizarro",Dirty Liberals!,10.1177/0956797611402514,https://doi.org/10.1177/0956797611402514,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611402514,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611402514,https://libkey.io/libraries/1781/10.1177/0956797611402514,https://libkey.io/libraries/1781/articles/5320444/full-text-file,True,False
p0490,p0490.pdf,yang_uzzi,PULL (institutional),2011.0,Psychological Science,"Liad Mudrik, Assaf Breska, Dominique Lamy et al.",Integration Without Awareness,10.1177/0956797611408736,https://doi.org/10.1177/0956797611408736,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611408736,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611408736,https://libkey.io/libraries/1781/10.1177/0956797611408736,https://libkey.io/libraries/1781/articles/5320483/full-text-file,True,False
p0491,p0491.pdf,yang_uzzi,PULL (institutional),2011.0,Psychological Science,"Melissa M. McDonald, Benjamin D. Asher, Norbert L. Kerr et al.",Fertility and Intergroup Bias in Racial and Minimal-Group Contexts,10.1177/0956797611410985,https://doi.org/10.1177/0956797611410985,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611410985,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611410985,https://libkey.io/libraries/1781/10.1177/0956797611410985,https://libkey.io/libraries/1781/articles/5320492/full-text-file,True,False
p0492,p0492.pdf,forrt,PULL (institutional),2011.0,Psychological Science,"Christine Ma‐Kellams, Jim Blascovich",Culturally Divergent Responses to Mortality Salience,10.1177/0956797611413935,https://doi.org/10.1177/0956797611413935,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611413935,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611413935,https://libkey.io/libraries/1781/10.1177/0956797611413935,https://libkey.io/libraries/1781/articles/5320511/full-text-file,True,False
p0493,p0493.pdf,both,PULL (institutional),2011.0,Psychological Science,"Travis J. Carter, Melissa J. Ferguson, Ran R. Hassin",A Single Exposure to the American Flag Shifts Support Toward Republicanism up to 8 Months Later,10.1177/0956797611414726,https://doi.org/10.1177/0956797611414726,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611414726,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611414726,https://libkey.io/libraries/1781/10.1177/0956797611414726,https://libkey.io/libraries/1781/articles/5320520/full-text-file,True,False
p0494,p0494.pdf,forrt,"AUTO (open-access, skip)",2011.0,Psychological Science,"Gal Sheppes, Susanne Scheibe, Gaurav Suri et al.",Emotion-Regulation Choice,10.1177/0956797611418350,https://doi.org/10.1177/0956797611418350,https://research.rug.nl/files/147156325/Emotion_regulation_choice.pdf,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611418350,https://research.rug.nl/files/147156325/Emotion_regulation_choice.pdf,https://libkey.io/libraries/1781/10.1177/0956797611418350,https://libkey.io/libraries/1781/articles/5320568/full-text-file,True,False
p0495,p0495.pdf,yang_uzzi,PULL (institutional),2011.0,Psychological Science,"Acer Yu-Chan Chang, Ovid J. L. Tzeng, Daisy L. Hung et al.",Big Time Is Not Always Long,10.1177/0956797611418837,https://doi.org/10.1177/0956797611418837,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611418837,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611418837,https://libkey.io/libraries/1781/10.1177/0956797611418837,https://libkey.io/libraries/1781/articles/5320585/full-text-file,True,False
p0496,p0496.pdf,forrt,PULL (institutional),2012.0,Psychological Science,"Robert W. Livingston, Ashleigh Shelby Rosette, Ella F. Washington",Can an Agentic Black Woman Get Ahead? The Impact of Race and Interpersonal Dominance on Perceptions of Female Leaders,10.1177/0956797611428079,https://doi.org/10.1177/0956797611428079,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611428079,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611428079,https://libkey.io/libraries/1781/10.1177/0956797611428079,https://libkey.io/libraries/1781/articles/5320669/full-text-file,True,False
p0497,p0497.pdf,yang_uzzi,PULL (institutional),2012.0,Psychological Science,"Monika Bauer, James E. B. Wilkie, Jung K. Kim et al.",Cuing Consumerism,10.1177/0956797611429579,https://doi.org/10.1177/0956797611429579,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611429579,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611429579,https://libkey.io/libraries/1781/10.1177/0956797611429579,https://libkey.io/libraries/1781/articles/5320674/full-text-file,True,False
p0498,p0498.pdf,both,PULL (institutional),2012.0,Psychological Science,"Cameron Anderson, Michael W. Kraus, Adam D. Galinsky et al.",The Local-Ladder Effect,10.1177/0956797611434537,https://doi.org/10.1177/0956797611434537,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611434537,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611434537,https://libkey.io/libraries/1781/10.1177/0956797611434537,https://libkey.io/libraries/1781/articles/5320718/full-text-file,True,False
p0499,p0499.pdf,forrt,PULL (institutional),2012.0,Psychological Science,"Krishna Savani, Aneeta Rattan",A Choice Mind-Set Increases the Acceptance and Maintenance of Wealth Inequality,10.1177/0956797611434540,https://doi.org/10.1177/0956797611434540,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611434540,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611434540,https://libkey.io/libraries/1781/10.1177/0956797611434540,https://libkey.io/libraries/1781/articles/5320724/full-text-file,True,False
p0500,p0500.pdf,both,PULL (institutional),2012.0,Psychological Science,"Philippe Bernard, Sarah J. Gervais, Jill Allen et al.",Integrating Sexual Objectification With Object Versus Person Recognition,10.1177/0956797611434748,https://doi.org/10.1177/0956797611434748,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611434748,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797611434748,https://libkey.io/libraries/1781/10.1177/0956797611434748,https://libkey.io/libraries/1781/articles/5320684/full-text-file,True,False
p0501,p0501.pdf,yang_uzzi,"AUTO (open-access, skip)",2012.0,Psychological Science,"Shaul Shalvi, Ori Eldar, Yoella Bereby‐Meyer",Honesty Requires Time (and Lack of Justifications),10.1177/0956797612443835,https://doi.org/10.1177/0956797612443835,https://pure.uva.nl/ws/files/1323734/126052_Shalvi_et_al_Honesty_requires_time_PS.pdf,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797612443835,https://pure.uva.nl/ws/files/1323734/126052_Shalvi_et_al_Honesty_requires_time_PS.pdf,https://libkey.io/libraries/1781/10.1177/0956797612443835,,,
